zipcode, month, monthly response-time average
10271,1,1.6029563492063492
11106,10,163.70293596784447
10009,5,139.86831215679393
11370,3,100.93544419605888
10004,3,28.456033913961456
11101,7,94.13158228553617
11423,5,128.54677526825895
10461,9,138.48340858920338
11225,9,263.73398211843477
11221,9,297.4063903082534
11354,5,180.67845095304506
10465,9,125.79354692598281
10029,9,149.3173293519829
10029,12,140.1940667836846
10467,5,172.68506711963022
11364,6,158.3380795818583
10119,6,1846.7267361111114
10301,11,194.88917735042742
10035,7,251.48275147815488
11208,12,182.90902371390277
11219,5,116.8120325931235
11213,6,190.03618753879576
10026,5,245.63643134200734
10474,7,274.3630094482235
10012,8,245.39291485703944
10305,3,75.77851790450939
11237,5,187.26798873873844
10153,2,196.63062499999998
11104,8,156.00210441132197
11217,6,197.30608570563294
11430,2,145.67002222222226
11433,6,110.98474391624181
10468,6,164.15894706752795
11102,6,200.4437066758115
10454,6,131.9609898822661
10004,4,48.45407192982449
10004,8,65.66354417670698
11230,6,121.7489523809523
11218,6,161.5072062746459
10038,6,299.58036942416794
11222,10,206.5562563316142
10454,9,110.38169300411519
10000,1,37.63696759259259
10308,12,564.3278246161843
11362,4,99.40591282894732
10474,8,398.4512072347774
11360,3,70.14006016847173
11225,7,124.79648930265434
10456,7,144.6484279093072
11229,5,103.48494912118433
11385,5,94.63382650728305
11416,6,117.61178828081785
11432,9,149.0520404499761
10467,6,189.12117038702806
11368,8,86.70376416285896
11432,10,175.09914644363596
11426,8,199.37808677553656
10002,8,161.1633897548938
11222,7,116.30593919451839
11226,12,147.87233689613566
10461,6,155.4182204861112
10463,12,108.89607345132794
10007,8,79.95336859809022
10007,3,51.74185136707389
10038,8,159.58037370103943
10038,5,104.68883812260532
11432,12,122.66202609958903
10020,3,161.54438492063494
10020,5,459.16090958605656
11374,5,88.34653123008295
11220,12,177.73341206450658
11370,7,106.54478308120315
10308,2,66.70937292703161
10027,9,218.09900194505127
10031,12,167.33818611413983
11432,11,110.92240909090906
11238,5,202.26231852422538
11419,4,83.08884616643792
10306,11,177.3467898402991
10451,7,160.4448185685689
11232,12,127.81328235538913
11207,11,144.2847467941332
11358,3,83.22009469696974
11239,2,11.503560801513608
11231,10,146.8192819410867
10018,2,58.31388498340168
10011,10,126.60392134725775
11357,4,87.76347274765303
10065,5,304.7698661879898
10468,8,185.08742725034259
11217,2,43.39839289845018
10304,12,276.12662416187754
11005,6,935.8120299145297
10472,8,181.57990015994474
11203,8,173.87278718558144
11428,10,194.64348881514238
11367,7,135.88076543209866
11363,2,93.22275956284156
02062,2,735.9102777777778
11379,7,103.21902989283691
10470,5,106.62616372830402
11385,10,125.9341781508396
10037,5,269.18502976190433
11379,9,140.9039101582441
10467,8,191.62396001398307
11234,7,149.67671531506664
11221,7,137.0596727975856
11355,12,127.08255666113875
10007,2,37.38843677010343
11207,10,178.82123755241196
10475,3,103.33610910549532
11385,8,131.58810279484163
11694,10,232.65511434511458
11691,11,176.09962171573244
11373,11,145.30856847485515
11422,7,101.68039956904623
10016,10,354.3263195754727
84117,1,24.270555555555557
11205,7,123.12247871643764
10128,6,309.1452432012434
11205,11,162.37685423925694
11355,10,186.34665076525502
11413,5,85.17329274649988
10303,2,61.50091558441552
10121,1,93.35173076923077
11236,9,182.28085124559078
10025,7,214.5331051639104
11374,6,156.37154721079068
10003,8,278.5730443626034
10452,8,298.33393954248334
10474,5,218.55075673841375
11212,7,207.4827562895359
10030,6,251.62956920904
11375,9,144.9560465507425
10023,9,188.8575994220151
10458,8,238.75997639063996
10312,6,132.5933987841679
11369,7,189.2168779837126
10000,12,713.1351058201057
10455,6,227.72354189140506
11204,5,87.42744362984678
11435,8,138.51370503223174
11418,3,65.81701237922708
11364,2,69.90096970839619
11693,4,162.10827237896189
10470,6,114.7777634254275
11373,7,108.82055199430198
11233,11,200.6488557552658
10471,4,90.1101787534585
11223,4,83.83123231845177
10469,4,105.96529322576964
10024,10,152.78228268809318
11422,3,85.26148093359626
11694,3,94.31027661064427
11427,2,113.08234941204698
11225,11,156.87683365504552
11378,11,94.48605970670368
10470,4,88.70702975774512
11207,9,245.19318999360942
11201,8,129.05069352019848
11104,4,118.91935464231378
11415,5,137.30744651106258
10308,4,113.51076071630004
10003,7,303.33365765287994
11435,3,89.56527351024226
11237,8,175.66915233732723
11236,12,278.0531738462359
10303,6,125.67061347061359
10169,6,182.26306878306883
11231,11,266.87876446951304
11365,9,158.38216577540064
11429,6,68.80864504556911
10065,10,177.87260320597244
11417,10,202.458510786361
10472,5,138.98786974894327
11101,10,126.16304846513152
11230,5,171.72663721390353
11421,10,97.18179652213183
11419,11,223.58862341053597
11365,5,87.19180412102239
10455,7,218.4284138176638
10452,7,132.52607248574162
10154,1,0.5962777777777777
10470,2,66.97251169217694
11230,12,157.83685236661228
10302,11,244.47129399195575
11104,10,177.005317011927
11354,9,186.9694639499904
11379,3,51.441765458937205
10028,8,271.61460563665844
10012,6,244.51554411495474
11206,12,200.35813148981012
10169,4,114.92722222222223
10010,9,263.0695864809573
11418,8,147.70252118419717
10470,3,56.79513517693653
10010,5,257.1907655717105
11420,4,78.16069972109152
10310,5,138.09924627031847
10309,3,63.36909661483645
11216,7,198.96546439733694
10001,9,275.53486445633894
11239,8,41.1095178749049
11215,5,139.14042087542123
11208,7,132.32982230691547
11414,5,197.36160958904094
11223,9,160.23659520258525
11418,5,107.81539823648444
11692,10,180.49745312500005
10308,3,86.40761925164252
11417,5,95.83309834576397
11365,4,84.18115419970124
10455,5,190.17818855316685
11212,12,176.0355863958734
11215,12,315.6525322453613
10459,5,256.69399213239245
11411,8,95.09556978597462
11417,4,61.13322410216524
11106,11,142.39191331417595
10301,6,126.52561920827696
11362,3,98.21064448441246
10453,8,240.8888965764657
11104,5,144.908332959976
11415,6,251.13590839106982
10044,3,256.67227777777777
11372,7,119.99350318574874
11205,9,157.55156141868517
11361,4,63.96088971397131
11102,5,99.480116750209
11103,9,133.86701256192492
11725,1,22.614444444444445
10304,8,160.57960983461004
11416,10,222.3379651162787
11411,12,424.359665115624
11219,6,138.71209925183084
11412,7,119.23337998303644
11209,11,248.08169677463945
10466,11,23.297719951506572
10306,10,200.60272105038862
11366,9,48.463342673626954
11372,8,124.30984861542022
11361,7,135.6880753454234
10306,5,101.49087476365277
11221,8,260.4639459388502
10282,4,51.35115740740741
10280,2,92.47478632478632
10468,9,113.9642241196119
10307,12,451.85602209352203
10304,6,139.82259950248718
10065,2,60.839341465990664
10305,10,148.76230586766542
10123,4,2299.0597222222223
10312,7,114.37122498274698
11216,10,159.73590622861028
11434,6,103.81765297067874
11375,11,177.75440623245385
11414,6,450.7794351254484
10011,9,199.75755227461855
11427,6,91.7831548387097
10466,6,109.32414960811444
11373,5,122.73995011737094
10301,7,113.39786264708941
10128,7,304.1974471710972
11358,6,172.32729136604144
11206,11,195.47709009719003
10460,10,122.7216631741756
11691,7,122.18632702745828
10075,3,128.2947836332477
11217,7,164.8907071390953
11363,5,148.71471326164885
10469,6,156.49786591740607
10475,5,149.492529956427
10026,6,179.27419314050914
11214,5,97.27526851005493
11433,11,149.24954198695536
10075,4,191.82644771955373
11204,12,170.86211578117437
10013,8,148.80189486668579
11358,12,215.76242089570403
11216,12,254.25672019895336
11213,7,169.53788226774248
11377,10,140.52012195377722
11364,10,238.57507476889577
10451,12,175.15703324060593
11249,9,205.87717942993243
10001,8,331.78348511641536
10307,4,103.084007586882
11373,10,144.9200665351137
11362,8,290.73743583495764
10041,1,189.21944444444443
10021,8,314.27684119152127
11231,4,104.6057498893315
11434,11,144.8452453783112
10001,10,197.1890512992834
11694,7,93.6882944510347
10020,4,414.9969444444444
10304,5,211.32809653916237
10018,5,181.41353572903753
11004,8,192.04206120943965
11416,4,64.7521643518519
11222,8,130.51157263548822
10473,8,119.92916176182074
11378,4,46.291527388296856
11375,5,86.40622995325438
11208,8,165.35798866969662
11373,9,154.84400614967757
11367,4,112.33276319828111
11215,7,229.8088715629927
11435,7,106.6838254511511
10019,12,196.3008115984979
11364,12,398.30167979002624
11226,8,196.84580325507787
11229,7,193.03462447220804
10306,3,73.61111801632144
10474,6,134.9296521164022
11435,4,91.36661497890306
11426,4,143.22991493526055
10462,10,125.90432749737889
10036,8,247.2065069883663
10305,11,152.67492550505065
11228,5,87.7588758544779
10464,6,106.52910561660556
10462,7,156.95363443511516
11428,5,81.00647702991448
10018,11,334.3927046568633
11372,11,94.17958861204946
10035,10,154.0876678832118
11374,11,168.3300650037795
11209,8,101.53979840354279
11224,8,96.98752604166667
10165,1,20.30611111111111
10039,9,203.2327995828593
10025,9,152.5379764603101
11211,8,191.42742874342713
11421,6,74.71379058815774
10025,8,229.7213661510826
11203,12,185.29790968342618
10038,7,147.94941548376562
11365,10,209.65740949119393
11238,11,189.86898477564074
11429,3,70.7969433962264
10469,7,125.71923274213205
11379,4,68.80599213936681
11005,1,58.550694444444446
10451,6,273.4755481897008
10463,5,133.15976664245926
10105,1,7.835277777777778
11207,12,191.6214638615772
11364,9,289.5470281649249
11356,9,120.91082167424494
10151,1,34.0125
10121,6,824.4225154320987
11435,5,107.22899109167493
11421,11,101.74419653916242
10027,8,244.07836992533308
10030,8,170.40244122827136
12345,1,108.96222222222222
10469,9,139.79902252531502
10025,12,187.9949262270403
11358,5,119.57974392891082
11374,7,116.82013713818868
11368,9,123.79946606634093
10467,7,155.29249251436434
11432,5,97.89777298333914
11422,10,168.29374750871895
11434,8,92.23482400201765
10465,12,245.40780855647867
11217,9,186.0924824671585
11221,10,153.51337292401476
11238,8,240.15801284572032
11422,9,165.55111829501934
11421,8,128.04997213403877
11368,3,54.27935373355126
10031,7,158.2652730873461
11211,12,252.7589353918643
10460,11,137.8387495814802
11224,11,157.69209680316118
11375,8,177.99261757243195
11693,3,58.3782983749055
10282,2,48.984431216931206
11360,4,31.575192418981505
11368,10,111.45388700716798
10002,7,153.69120146097632
10465,3,53.03448600363048
11237,7,109.69524980793241
11426,9,290.3812349033818
11373,8,113.71093658870437
10306,8,156.44712954085446
10308,11,316.40666169154247
11365,7,131.77217560022308
10280,3,334.83306423611106
11379,11,176.98839741500979
10003,12,269.8285456701156
11226,7,160.98580427350436
11413,7,133.69109961879127
10461,10,122.94897737727965
11233,12,228.7224262664355
11426,3,102.81184163059169
10310,11,205.3946067538127
11206,10,134.05184813886527
11415,4,147.75657055555553
10309,11,144.4207685990338
11357,5,85.4790929409032
10302,12,344.9169845085469
10103,1,0.3076388888888889
10103,4,1051.7983333333334
10310,6,85.91195330414833
11357,12,474.21572311587715
10456,11,124.71705379212597
10007,6,146.65506971892847
11377,9,167.46837475633555
10457,8,229.1538687846853
10006,2,40.74775413711582
10473,9,77.24591785869109
10014,7,219.084128787879
11428,3,86.3570361816782
11234,9,244.04174538328795
11421,5,66.04081173260582
11363,9,439.3379894179895
11203,11,186.14452179870474
10002,11,139.23171418949238
11101,8,127.75995528995068
10009,11,129.5393860932322
11419,8,134.14853430992105
11417,8,121.11569974922847
11106,7,155.52781276595738
11101,11,131.7648937384115
10012,12,166.76713435593345
10461,5,118.85701846452841
11211,7,188.28974826388907
10012,7,216.48273339907914
11232,9,113.03139625647161
10470,9,110.11312675491381
11237,12,210.44641697711478
11423,7,82.07727565463541
10020,2,60.85026709401708
10153,4,2173.1819444444445
10453,10,127.35468586343761
11357,6,104.27427180946005
10009,8,214.86521005509596
11225,10,135.84721759975963
11422,5,103.40305135387499
11210,8,256.76205848128154
11106,9,199.11687261252314
11412,12,291.82543187347903
11238,9,270.8985964968419
11209,9,157.68304635453092
11418,9,159.4006045327954
10005,5,71.18469659696598
10005,4,143.39970187220177
11105,9,183.82714727416646
10017,8,262.30125375375343
10040,7,169.16475035161835
10001,7,245.5317002267571
11370,12,214.57425459317605
11201,11,166.3771881577485
11236,7,120.26278976243727
10027,11,207.00267092069257
10522,1,12.154444444444444
10040,11,94.38240783607682
11358,8,150.19718012501602
11214,7,93.95307390442484
10026,7,183.94576003307267
10069,6,108.56986111111108
11417,6,113.27550918530333
11230,8,207.1873963350497
10005,6,130.59512448559664
10304,9,159.39689739229019
11693,9,183.67933615819214
33496,2,735.7455555555556
10167,6,3288.9377777777777
11435,11,104.59488251195714
11233,7,183.95936462760625
11001,5,236.7597633744857
10037,8,199.52806493055567
10302,6,149.5294152714359
11434,9,140.65613380228453
11228,6,114.90639987910747
10456,9,143.18024778143396
10033,7,203.52793664383586
11432,7,58.15266246134135
10024,7,278.2877488315287
10467,10,105.11452369260974
10039,7,267.77596644564966
11354,8,128.2559323994063
11421,4,63.86467118408484
11104,12,188.61745672648638
10307,10,79.33759539842872
10464,2,63.20701388888888
11364,5,207.04190327184895
10021,10,196.58087663202775
10028,9,167.13021653314792
10013,10,126.13549081169278
11367,5,159.9575009600616
11413,4,110.43330566771358
10306,9,157.07612523105317
11359,1,2.365648148148148
11102,8,175.56733837050143
11354,11,170.26422595976408
11418,12,223.16145746164653
11362,11,340.1385071942449
11364,11,270.6995983690115
11355,11,155.3622941956883
11418,11,118.00052246691122
10280,4,173.91714285714284
10012,11,149.0435015560604
10106,1,0.72625
10031,8,150.48919655215767
11220,8,133.15756842934894
11212,10,168.59588807473102
10036,10,169.5020848335543
10309,9,97.0637147122694
11249,12,184.6602424430002
10014,10,166.16423513446844
11363,4,84.66041073124407
11358,11,268.5932800441014
10030,7,235.34434357166862
10461,8,120.0638963923408
11230,9,224.02657474573084
10019,11,272.6930114314433
11691,10,152.24418478260867
11207,7,145.94325966764035
11436,7,67.85523819190688
10030,10,135.70438232536375
10034,7,136.54077788839135
10465,5,93.5388406635802
11417,7,89.21200449248263
10469,5,105.08981102262713
11213,11,152.655605108372
10033,12,124.94510880067209
11356,8,113.56832627662273
10119,1,0.42833333333333334
10019,9,236.89199986416705
10004,5,41.744241001564944
10075,7,315.3900237220693
11363,3,101.55353535353532
10453,11,192.92366199506745
11370,11,184.2410758440324
10456,12,120.29080255534818
11205,12,125.7806295979201
11367,8,147.20171671970292
11238,7,179.97549463937602
10006,4,42.8034656084656
10006,3,46.14047113289753
10464,3,74.6873476080247
11417,9,217.34661038489506
10454,7,188.278061304098
11214,8,103.46042462000739
11692,5,209.3850560538117
10470,7,151.49970628768313
11228,11,368.21709178330013
11221,12,206.40594209518835
11234,8,132.86098438187452
11357,8,165.4377014203116
11427,9,336.8402383814109
10173,3,1328.9347222222223
11354,7,116.47878922967236
10028,10,257.94033839778996
10029,10,133.38083043981464
11239,9,47.01272985031664
10032,10,122.02075236722962
10031,11,119.36902799479196
11362,9,188.18957528180357
10039,10,140.71698822222257
11217,12,145.60508277618567
10012,10,100.04520070207565
10017,12,217.55215164272732
10045,1,0.27166666666666667
11357,10,232.30884854290036
10031,10,96.03619701263429
11379,10,143.58647241818505
11693,5,174.39756793478256
11040,2,51.7829126984127
10011,7,215.96784186831715
10009,9,164.47977080287532
11693,7,103.89719060128435
11753,2,755.3505555555555
10451,9,178.1058869263289
11242,8,1849.2455555555557
10019,7,208.77450894438542
11421,9,70.52751618295628
11357,11,337.0634891857506
10472,10,103.0003018283471
11423,9,196.45370063948886
10471,11,125.55460700132085
10128,11,208.64961989992293
11219,7,132.5775355648536
10455,8,317.9267865609043
11697,8,763.0891388888888
11692,6,155.63199009773646
10303,8,179.35065708101428
11420,10,212.90091781874114
11367,9,179.28915198847895
11435,9,159.30692623803566
10105,4,463.3860833333333
11239,3,16.21554214015148
10105,5,687.9411538461541
10023,8,552.3544517236411
10032,8,181.64389710068713
10029,8,153.11099413930057
10022,8,336.28849650349616
11251,1,46.25
10461,7,99.09617130166109
10013,12,148.9521228430899
11370,10,156.7764043435822
11366,4,31.872990726429602
11103,5,104.58378977777778
10032,7,200.0896762246118
11436,10,198.80169214332716
10466,8,112.01284476577433
10069,8,184.9542995169083
11364,8,223.6966709621992
11735,2,734.9138888888889
10016,11,239.2162217237939
11217,11,148.95953288354005
10457,11,144.84087709516004
11378,8,89.19219429843798
11230,10,246.55746627353653
10022,7,324.39620211315656
10033,11,128.82669312790043
10027,7,186.6470423053609
11368,12,104.84463417908435
10461,12,153.07803096355954
10473,11,143.1230633802818
11231,12,130.27614265739027
10069,3,88.78019503546098
10026,11,152.24222709300307
10065,7,421.1828907976696
10075,11,212.57213788629377
11436,5,78.53472394220849
10301,8,177.13382471007998
11201,9,178.74569698789088
10475,4,104.13936309523818
11420,11,192.80965689736348
10303,5,172.8151478934731
11357,7,114.53149820994759
11419,9,211.7278449125398
11235,7,118.23460593115402
10028,11,308.47756645569694
10000,6,378.0161520947173
10016,7,242.97369067560035
11385,11,126.69750363674146
10452,9,179.2249422876691
10178,1,33.73861111111111
10462,12,128.20878263845037
10003,11,272.9444705900131
10023,10,536.8577802349532
11105,8,168.83352378397674
10025,11,149.3514914925955
10065,11,243.86203170687097
10024,11,178.0967095435687
10035,11,221.77901934977447
00000,1,26.75861111111111
10028,7,279.84861589008375
11208,10,166.03019177572082
11001,2,21.388518518518513
11103,11,91.47100453172217
11001,8,325.59924342105256
10167,1,31.315833333333334
10121,5,493.3584649122808
11363,12,229.10717505241107
10166,1,6.283333333333333
10103,5,654.5542222222223
10169,2,34.40993686868686
11215,11,263.153817431562
11216,11,170.48824392398382
10013,7,138.79234698097616
11219,9,147.21136641775553
11415,11,221.5709141414137
11377,12,119.90468259671796
10002,10,124.46007700874078
10034,11,103.13456518308055
10069,4,48.09559692671391
11693,6,80.80168578497523
56377,2,383.8411111111111
10458,7,141.3607499110164
11356,4,45.20207307979118
11697,2,73.64866666666667
11210,9,218.35193922796
10118,1,0.195
11706,2,731.6861111111111
10011,8,242.10562897039503
10014,8,232.81346620450665
11415,8,144.4294414316702
10111,1,0.29000000000000004
10024,8,242.8804470802927
11434,10,161.43820620702152
10460,12,158.05144186712508
10302,8,163.98841094771254
10011,11,190.4006616915419
11791,3,762.1669444444444
10033,8,167.40385532781974
11214,11,149.77124510523706
11214,9,159.60074789820436
11411,7,110.42320449391889
11428,9,153.02107733664175
10452,11,137.72446788734297
11436,4,80.2181429617425
10301,9,199.21867982711743
10107,11,1684.3029861111113
10065,8,368.11956091617856
11226,11,132.3244560937921
11362,10,284.74453898635517
10469,12,163.49396166263125
11433,9,112.77866153430598
11237,11,129.62789926355958
10162,1,0.5144444444444445
11222,12,167.40248003774622
10022,11,285.4702644087947
10032,11,155.0307679603634
10301,12,236.75621265849995
11360,5,88.78789459161148
11209,7,96.76804750402562
11420,8,131.27001581254052
11225,8,222.2148644793161
10026,9,151.1140054991542
10314,10,254.62249591057838
10021,12,200.85058583298118
10121,2,39.67464285714285
10020,6,750.3724151234568
11102,11,163.24884045077135
11377,11,110.61812433050915
10119,2,74.40041666666667
10304,7,126.3075524791894
10107,2,1.118638888888889
10305,8,121.05045229950565
11697,3,186.99494444444443
10007,5,30.71624510954621
11370,5,71.33934847066183
10278,2,7.666041666666667
10021,9,207.92619628066825
11378,7,69.98647604350387
10006,5,37.11600230007077
11356,10,157.78850791002353
11694,9,186.4858423632609
10128,9,235.7475288202108
11231,8,144.07902062324
11241,2,9.14126984126984
11241,6,546.8447222222222
11251,2,5.210138888888888
10036,7,193.55917525411823
11362,5,104.27672998366013
11005,2,30.440833333333334
77478,2,68.43277777777777
10012,9,146.54631608268042
11004,9,222.83693705673772
11414,12,249.13596378146107
10279,2,98.41777777777776
11417,12,236.39371558978743
10457,9,143.3594635693627
11420,7,98.18694327403213
11109,2,20.846798245614035
10465,7,80.61531212052222
11435,12,153.00295887197936
11427,8,175.11783156028375
11224,5,119.02257607555109
10017,10,170.0006382233428
10468,11,122.14374600488848
10003,9,198.34184564019077
10271,2,1.5372222222222223
11426,10,453.2131926024168
11249,11,250.94038764324745
11232,11,316.0621558655437
11204,9,135.80738360719852
11104,9,233.65270579886442
10004,9,71.1501017279821
10023,11,194.7588959918822
10039,11,158.2673303886925
11210,11,168.7283275997343
10471,5,116.40498015873005
10035,8,198.47782997903585
11414,7,94.15076418356111
11229,8,164.09067778367486
10174,2,1.5061111111111112
11426,12,494.15790021929837
11697,7,341.33260802469135
10162,2,38.410694444444445
11219,10,192.52448850204132
10011,12,207.21221584845267
11238,12,240.32479824443521
19034,3,747.3961111111112
10458,12,129.22918405356356
10036,11,220.9587921390772
11223,12,172.8232140608341
11361,8,104.91842888342883
11222,9,143.95254594556687
17606,3,732.4563888888889
10310,12,255.5310744028052
10165,2,7.278472222222223
10000,4,142.98901851851855
11359,2,9.543988095238095
11360,6,97.16524383708466
11694,12,284.50948056086764
11367,10,186.59551531213182
10804,2,23.011666666666667
10039,12,119.09945051609003
10307,8,123.31942122463037
15212,3,733.6697222222223
10171,5,2202.5608333333334
11204,7,127.78152123220426
11373,12,134.01208069620301
10048,2,1.0693055555555555
11361,10,271.9463530910091
10002,12,192.45723019488696
11374,9,150.77786394397253
11429,5,59.311204070407115
10035,12,189.85553371891766
11225,12,137.6221696871993
10121,7,398.5796412037039
12345,4,1501.3819444444443
11220,7,106.09272505857705
11103,7,91.13574033816414
10303,12,278.16532118055534
10469,8,161.23912610554626
11230,11,231.05860621541126
11416,7,104.49226195369253
10103,2,115.4088888888889
10464,5,132.5600260730044
10010,7,251.62446383248727
10022,9,312.89648300323114
10013,9,100.43752276867032
10023,7,243.519106794764
10001,11,179.40922147040175
10017,7,291.3913933994889
11372,9,126.86996939736328
11218,12,152.26560355862782
10115,2,0.3711111111111111
11213,10,122.14205784436041
10123,2,120.57944444444445
11553,3,783.8927777777777
10065,9,236.56530453791657
10282,3,88.82366666666664
10004,7,55.44823033707859
10006,7,71.30902813852806
11232,10,105.58809806801993
10455,10,117.2992262494223
10036,9,225.27857871769098
11206,7,157.21120596206006
11429,4,71.98162461502001
11426,7,144.4472499999998
10024,9,206.4057042668546
11001,9,279.4575411522634
11427,5,76.73358543417366
10105,2,7.3929629629629625
10166,2,0.5077777777777778
11371,2,35.408611111111114
10016,9,246.5708201519725
10122,2,0.27666666666666667
10168,2,0.6863541666666667
10018,8,256.85746213685854
11735,3,732.7941666666667
11366,8,71.37806014692362
11362,6,90.19448859455477
11414,9,170.6168244845827
11102,12,182.33831678941226
11224,7,119.80713604185902
10178,2,35.995
11414,10,741.090060943887
10455,9,140.30217274788717
11572,5,2039.5055555555555
17110,3,732.2391666666666
11427,7,128.9549902419985
10118,2,12.888888888888891
11429,11,267.9566797385617
10472,9,118.05201086107206
10176,2,295.99611111111113
10128,8,241.24454343571185
10463,10,90.0603488606573
10473,12,141.62284683641963
10171,2,290.2438888888889
10167,2,1.6325
11201,12,162.1378978659738
10462,9,158.66555963652195
11420,12,227.64623186701166
11249,10,218.10302453226402
11435,10,150.90228028503586
11229,9,180.4558523245213
10309,12,323.2798808198851
10013,11,151.04031168067974
11422,11,157.45874513172953
10453,9,143.20839325556176
10467,11,135.45926332186306
11371,3,397.5888888888889
11004,7,188.4273480083859
11414,8,518.5787361040566
10169,3,21.926312260536395
11231,9,131.79086873852594
11436,8,78.2128390022675
11361,11,184.30499375367432
10044,6,279.2410875706215
11362,12,246.75959064327466
10119,3,140.54888888888888
10280,6,260.80485465116266
11005,3,141.25187499999998
10000,5,251.62797348484855
10041,2,154.82694444444445
11355,8,126.10667045885451
10471,12,109.04147007426818
11356,12,172.22237674460723
11429,12,320.84754401005955
10009,10,166.36244149720048
10464,12,492.0097745310244
11235,9,130.96065797471454
11433,12,343.2808749516062
10172,2,21.433333333333334
11379,12,212.56739893799224
11413,9,150.65000957854426
10179,2,15.651944444444444
11230,7,155.63461250435344
11241,7,2402.965
10106,2,0.48138888888888887
11109,6,46.84333613916948
10152,2,0.51
11427,11,148.5070643798159
11694,8,127.97202794819368
11375,12,129.8642355920946
11001,3,40.95614236111111
33394,2,20.08
12345,2,20.7175
11413,11,227.05298307528795
11417,11,131.74180964052272
10018,12,367.41983762989594
10468,12,113.54441108530098
11561,4,913.9347222222223
10281,2,120.46666666666667
11374,8,138.06801359084406
11040,6,95.09631481481483
10458,11,132.41447911002368
11412,8,135.52850975547943
11235,8,122.479358677845
10120,2,0.8259722222222222
10303,10,130.76066821294444
10280,5,165.9705525362319
10463,11,153.75622642600933
11415,12,381.6633495033499
11004,11,306.459070881226
11358,10,217.7935128654972
10121,9,988.6380555555555
11691,12,171.56245630258252
11232,8,93.69318749390311
10310,10,132.74623684764293
10306,7,95.22745474528061
10463,8,130.7970381238042
11224,9,166.65035758998428
10110,4,100.93300925925926
10457,12,134.59009868705147
10024,12,224.20946963154864
10020,10,534.1984444444444
10173,2,0.4033333333333333
10110,2,4.495
10452,12,115.85668600185402
11365,8,142.12041131922746
10463,9,121.59879506269593
11040,4,106.6429901960784
10111,2,0.48277777777777775
11421,7,44.15834858044168
11365,11,268.4275701965502
11411,11,193.38939497716893
10112,3,277.10490740740744
10032,9,137.08131489985962
10045,2,0.45944444444444443
11416,8,166.11973015872996
11109,3,7.27731087470449
10308,7,131.72821098358034
92879,3,78.48611111111111
10278,3,6.91165277777778
11426,11,275.188773082942
10107,3,0.7870138888888888
11242,3,8.940238095238094
11001,4,101.38821038251375
10279,3,84.71055555555556
10045,3,47.542685185185185
10170,3,3.86625
10115,3,142.89666666666668
10302,9,148.71115290068826
11692,8,140.49946118991338
10454,12,154.14790669775616
10154,3,15.834583333333335
10005,7,97.68193605870026
10308,10,178.82959615384632
10016,12,209.19838268586477
11228,9,149.56039113104183
11359,3,0.3542063492063492
10018,7,233.3523853560544
10030,12,160.47684043504975
10000,7,220.98909003831423
10106,3,0.15861111111111112
10106,6,573.5028472222224
11590,4,730.8705555555556
10023,12,186.07534471520248
10466,9,15.959522464501445
10075,9,274.92945794753064
10075,10,177.9975264303485
11365,12,99.58894257914898
11433,8,76.18128803803813
10007,12,131.3227119681665
10467,9,140.91992523479996
10174,3,0.7052777777777778
10006,8,53.6426960784314
10172,3,35.65993055555556
10152,3,13.70736111111111
07083,4,734.1186111111111
11360,11,118.16158218125942
56377,4,733.4744444444444
10105,3,35.232277777777774
10048,3,41.84444444444445
10118,5,172.17201388888887
10312,10,156.92297100321628
10168,4,474.4097222222222
11354,12,189.87807665260172
10123,3,3.183333333333333
10006,6,41.73172849462366
11366,10,116.71273255150336
11378,10,94.37265513626835
10007,7,93.2475422183843
10282,6,210.85437975646877
10167,3,20.45
11575,3,93.9336111111111
10075,8,340.7049133619149
11412,9,157.74931119889638
10027,12,165.0663070426378
10014,9,174.92544753086418
10303,9,149.5201569177352
10310,8,166.66359826589627
10307,11,274.33823218599036
11366,12,55.0143047103899
10121,8,1175.3887169312165
10038,9,130.847002636843
11219,8,118.61393852880683
11251,3,0.39444444444444443
11360,12,150.5695908852115
10026,10,142.9045189119314
19013,4,601.5255555555556
10020,8,1137.8616111111112
11001,10,578.6434538152613
10153,3,9.944305555555555
11105,11,139.04940140845022
10152,6,2502.275
10271,3,1.4615079365079366
10168,3,63.603425925925926
10001,12,203.1561603348081
10176,3,20.001666666666665
10463,7,99.25488979644778
10178,3,149.40305555555557
11355,7,106.04225779763405
10175,3,1.0580555555555555
11694,11,186.2259884488449
10460,9,138.0318432925816
10110,3,0.3030555555555555
11693,8,86.69010476978217
10069,5,80.69150304414002
07728,3,11.768055555555556
10470,8,152.69896291683978
10112,6,631.3403703703704
10048,6,1329.7772222222222
10111,3,31.698518518518515
11413,12,314.1038779239765
11572,4,752.31625
10165,3,2.446388888888889
11697,5,192.21536111111112
10120,3,0.35094444444444445
10014,11,157.2056114896126
10278,4,160.38810185185184
10573,4,1080.7391666666667
10281,3,1.1083333333333334
11104,11,130.68057084607534
10103,3,1.078472222222222
11241,3,0.783425925925926
11241,4,178.96604938271605
10312,8,136.37320825473802
11096,4,737.0733333333334
10307,5,100.74799566294912
10041,3,23.238055555555555
10036,12,258.84943955743324
10305,9,102.80037637969093
10158,3,0.19
11428,7,129.9059545152723
10030,11,123.49628790811767
